family_id,method,reference,metric,n_patients,n_records,n_windows,window_policy,effect_definition,higher_is_better,method_mean,reference_mean,mean,sd,ci95_low,ci95_high,p_value_raw,p_value_holm,cohen_dz,effect_size_status,method_wins,reference_wins,ties,interpretation
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,matched_1d_mse,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5162134662037398,0.5151007859132598,0.001112680290480094,0.12537190740976337,-0.03611818052176597,0.03834354110272616,0.952268116079739,1.0,0.008875036788292844,defined,26,20,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,pretrained_mse,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5162134662037398,0.5324157902847351,-0.016202324080995322,0.10935520327761994,-0.04867681088143211,0.01627216271944146,0.32032487697218687,1.0,-0.14816235163371697,defined,21,25,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth2_diagonal,depth1,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5227920911674453,0.5091372449324049,0.01365484623504038,0.09486199442702856,-0.014515688806286774,0.041825381276367535,0.3341460546326597,1.0,0.1439443300503681,defined,31,15,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth2_diagonal,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5139365948412113,0.5227920911674453,-0.008855496326234072,0.08649744574641809,-0.03454206702404025,0.016831074371572108,0.4910221150585818,1.0,-0.1023787032069763,defined,17,29,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth1,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5139365948412113,0.5091372449324049,0.004799349908806303,0.11636554500324667,-0.029756951409934312,0.03935565122754692,0.7809675037399924,1.0,0.041243736783705166,defined,24,22,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth3_diagonal,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5038533814342323,0.5139365948412113,-0.010083213406978963,0.09581954488526538,-0.038538105834006554,0.018371679020048624,0.4790900260457012,1.0,-0.10523128051852713,defined,22,24,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth1,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5038533814342323,0.5091372449324049,-0.005283863498172655,0.10495588845637292,-0.03645191505994174,0.02588418806359643,0.7343561858848172,1.0,-0.05034365937809198,defined,21,25,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_corr,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5684456100239262,0.5571761371847501,0.011269472839175999,0.08658829933535461,-0.014444078044174729,0.03698302372252672,0.38207853873917785,1.0,0.13015006560562617,defined,27,19,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_mse,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5684456100239262,0.5324157902847351,0.036029819739191116,0.09265591055870492,0.008514410739563653,0.06354522873881857,0.01143048736416286,1.0,0.3888561401203148,defined,32,14,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_corr,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5793670845179747,0.5571761371847501,0.02219094733322453,0.08921957037746121,-0.004303994596589093,0.04868588926303816,0.09854007142847993,1.0,0.24872286696003237,defined,33,13,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_mse,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5793670845179747,0.5324157902847351,0.04695129423323964,0.08212067158919126,0.022564465023147778,0.0713381234433315,0.0003405202702192106,0.039500351345428425,0.5717353904278029,defined,34,12,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_hard_lag,max_lag_waveform_correlation,46,53,not_applicable,not_applicable_waveform,method_minus_reference,True,0.5793670845179747,0.5684456100239262,0.010921474494048528,0.05566882035130241,-0.0056101245292257025,0.02745307351732276,0.19002359189872584,1.0,0.19618656233646978,defined,26,20,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_mse,random_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6253116705895834,1.7158467047918586,-0.09053503420227575,0.5381236329922675,-0.2503380275015153,0.0692679590969638,0.25987571588605035,1.0,-0.16824207050497014,defined,25,20,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_1d_mse,random_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7749860568759648,1.7158467047918586,0.059139352084105964,0.5303652830017332,-0.09835969566147619,0.21663839982968813,0.4534248302614909,1.0,0.11150683119640148,defined,19,27,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_mse,matched_1d_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6253116705895834,1.7749860568759648,-0.14967438628638172,0.49774963464596633,-0.2974877820440277,-0.001860990528735701,0.047301702346255504,1.0,-0.30070215198217154,defined,32,14,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7615393906900783,1.6253116705895834,0.13622772010049533,0.566068491909247,-0.03187387193789762,0.30432931213888825,0.1096149914818842,1.0,0.24065589596945022,defined,24,21,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_spectral,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6619707439410325,1.6253116705895834,0.03665907335144978,0.7072708483885577,-0.17337444258485596,0.2466925892877555,0.7268241053046907,1.0,0.051831732404882265,defined,24,21,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr_spectral,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6704137072825551,1.6253116705895834,0.04510203669297222,0.4120309039980018,-0.07725603820618099,0.16746011159212543,0.4616953440826404,1.0,0.1094627520783998,defined,21,24,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr_spectral,pretrained_corr,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6704137072825551,1.7615393906900783,-0.09112568340752311,0.36677011093167267,-0.20004296186575732,0.01779159505071111,0.09889307736854226,1.0,-0.24845449694917845,defined,26,19,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,matched_1d_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7830134184385964,1.7749860568759648,0.008027361562632033,0.6615647665266519,-0.18843312348317276,0.20448784660843683,0.9347762109329645,1.0,0.012133901272852387,defined,25,21,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7830134184385964,1.6253116705895834,0.15770174784901375,0.8243242785083205,-0.0870923460702148,0.40249584176824227,0.20106136815010453,1.0,0.19131032769577944,defined,22,24,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth2_diagonal,depth1,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7802303501873116,1.7117280732807767,0.06850227690653521,0.553127262466006,-0.09575624436668304,0.23276079817975345,0.40537121776988405,1.0,0.12384541778167228,defined,23,23,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth2_diagonal,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7009174226427077,1.7802303501873116,-0.0793129275446037,0.4508620611272872,-0.2132024326989713,0.05457657760976389,0.23908041911806135,1.0,-0.17591395325279344,defined,23,23,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth1,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7009174226427077,1.7117280732807767,-0.010810650638068514,0.4304706409795459,-0.13864465148553215,0.11702335020939511,0.8655153339500747,1.0,-0.025113560853926364,defined,28,18,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth3_diagonal,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7206159466755186,1.7009174226427077,0.01969852403281083,0.4313190609913698,-0.10838742645810281,0.14778447452372448,0.7581795413393645,1.0,0.04567042316083725,defined,20,26,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth1,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.7206159466755186,1.7117280732807767,0.008887873394742304,0.5639758367260218,-0.1585922767635328,0.17636802355301742,0.9153554085851151,1.0,0.015759315942218306,defined,21,25,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_corr,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5845253739052398,1.7615393906900783,-0.1770140167848391,0.4922743342300746,-0.32320144902401493,-0.030826584545663283,0.018744367815959513,1.0,-0.3595840865067484,defined,33,12,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5845253739052398,1.6253116705895834,-0.04078629668434377,0.40434526242863417,-0.16086201776569378,0.07928942439700626,0.49739913181382156,1.0,-0.10086997542488195,defined,24,21,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_corr,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6264930380109064,1.7615393906900783,-0.1350463526791716,0.6634789420765673,-0.33207527769643014,0.06198257233808696,0.17425362769315378,1.0,-0.20354278653743146,defined,31,14,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6264930380109064,1.6253116705895834,0.0011813674213237218,0.573961494030333,-0.16926415691763205,0.17162689176027948,0.9889237119265147,1.0,0.002058269472100315,defined,28,17,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_hard_lag,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.6264930380109064,1.5845253739052398,0.04196766410566752,0.419452283144408,-0.08259428835859034,0.16652961656992538,0.5008691430478963,1.0,0.10005348830398186,defined,24,21,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_mse,random_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.3949628954884188,1.4986631605855236,-0.10370026509710502,0.5855148303180022,-0.27757670680926005,0.07017617661505,0.2359520300644439,1.0,-0.17710954484412256,defined,22,22,2,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_1d_mse,random_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5594428029963887,1.4986631605855236,0.06077964241086543,0.5517998881779469,-0.10308469735562215,0.22464398217735299,0.4589131981159894,1.0,0.11014797884711593,defined,20,26,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_mse,matched_1d_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.3949628954884188,1.5594428029963887,-0.16447990750797048,0.5444251319449873,-0.32615421500561675,-0.002805600010324205,0.046314340952670695,1.0,-0.30211666922935276,defined,26,19,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.524418648407017,1.3949628954884188,0.1294557529185985,0.6005043793676396,-0.04887203539771545,0.30778354123491247,0.1506564106202343,1.0,0.21557836606441028,defined,23,21,2,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_spectral,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.4276912935778505,1.3949628954884188,0.03272839808943238,0.7087706631340074,-0.1777505078483949,0.24320730402725965,0.755588766370191,1.0,0.04617628774971519,defined,23,22,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr_spectral,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.4325325921514132,1.3949628954884188,0.03756969666299456,0.44593614199083376,-0.09485699107453124,0.16999638440052037,0.5705683429882866,1.0,0.08424905076154784,defined,21,24,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_corr_spectral,pretrained_corr,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.4325325921514132,1.524418648407017,-0.09188605625560395,0.38728411390564604,-0.20689524162668238,0.023123129115474497,0.11457567766660523,1.0,-0.23725748864047166,defined,26,19,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,matched_1d_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5624538545482383,1.5594428029963887,0.003011051551849695,0.7652761075181763,-0.22424790007935017,0.23027000318304955,0.978828395278394,1.0,0.003934595007303529,defined,23,23,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,matched_layerwise_calibrated_mse,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5624538545482383,1.3949628954884188,0.16749095905982014,0.9026369417370821,-0.10055912517450244,0.4355410432941427,0.21469723612644492,1.0,0.18555739446857972,defined,26,19,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth2_diagonal,depth1,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.5368222863230396,1.4913295210215647,0.04549276530147499,0.5794452381605119,-0.12658123002957766,0.21756676063252767,0.5970085554889039,1.0,0.07851089681208677,defined,22,24,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth2_diagonal,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.4909194834045063,1.5368222863230396,-0.045902802918533575,0.4625181984017071,-0.1832537535708466,0.09144814773377946,0.5043164828082949,1.0,-0.0992453985100625,defined,21,24,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_diagonal,depth1,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.4909194834045063,1.4913295210215647,-0.00041003761705861756,0.4622962017819229,-0.13769506341090268,0.13687498817678542,0.99522682753398,1.0,-0.0008869586543824623,defined,25,21,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth3_diagonal,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.504904880355954,1.4909194834045063,0.013985396951448239,0.469628955825747,-0.1254771880007148,0.15344798190361128,0.8408461462292258,1.0,0.029779673459141297,defined,20,26,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,depth3_lowrank,depth1,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.504904880355954,1.4913295210215647,0.013575359334389626,0.5737671157050216,-0.15681244176716705,0.18396316043594632,0.8732288422852514,1.0,0.02366005119988234,defined,19,26,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_corr,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.342898823217991,1.524418648407017,-0.181519825189026,0.5041521943418502,-0.33123454648127093,-0.03180510389678112,0.018600693292060592,1.0,-0.3600496580719888,defined,30,15,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_hard_lag,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.342898823217991,1.3949628954884188,-0.05206407227042754,0.41439331136345964,-0.1751236955596656,0.0709955510188105,0.39865605620337186,1.0,-0.12563926791946392,defined,22,23,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_corr,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.3656620745048733,1.524418648407017,-0.15875657390214376,0.670703857690154,-0.3579310340169143,0.040417886212626764,0.11540446150627402,1.0,-0.23670144741508967,defined,33,12,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.3656620745048733,1.3949628954884188,-0.029300820983545275,0.5719135132971016,-0.19913817011642482,0.14053652814933426,0.7298516508071097,1.0,-0.05123295796006813,defined,25,20,1,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,pretrained_soft_lag,pretrained_hard_lag,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,1.3656620745048733,1.342898823217991,0.02276325128688226,0.4322936912110899,-0.10561212865280903,0.15113863122657353,0.7226590207351601,1.0,0.052656912996139275,defined,23,21,2,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,bandpass_fft,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,3.334072897325432,1.6253116705895834,1.7087612267358492,3.248606971976067,0.7440440384424036,2.6734784150292947,0.0008695527654633413,0.09999856802828425,0.5259981405803736,defined,6,40,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,bandpass_fft,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,3.076326036999407,1.3949628954884188,1.681363141510989,3.2302820296166237,0.7220877893710528,2.6406384936509255,0.000971045275422889,0.11069916139820934,0.5205004164018882,defined,7,39,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,envelope_fft,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,6.099842487246882,1.6253116705895834,4.474530816657298,3.6412597370645177,3.393210150387149,5.555851482927447,1.1296598621740087e-10,1.3442952359870704e-08,1.2288414284515008,defined,3,43,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,envelope_fft,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,reference_only_common_mask,method_minus_reference,False,5.95913670212973,1.3949628954884188,4.564173806641312,3.6605651790053324,3.477120131783616,5.651227481499008,7.535665088375501e-11,9.042798106050602e-09,1.2468494845600626,defined,3,43,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,bandpass_autocorrelation_corrected,pretrained_mse,rr_manual_primary_mae_bpm,46,53,23838,paired_complete_autocorrelation_windows,method_minus_reference,False,5.824988330966834,1.6253116705895834,4.199676660377253,4.075974569351149,2.9892616240184013,5.410091696736104,1.0610013574242408e-08,1.2413715881863618e-06,1.0303490831263444,defined,3,43,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
frozen_repaired_physiology_120_exploratory,bandpass_autocorrelation_corrected,pretrained_mse,rr_fft_secondary_mae_bpm,46,53,23838,paired_complete_autocorrelation_windows,method_minus_reference,False,5.891622630459441,1.3949628954884188,4.496659734971023,3.873074940868981,3.3464984506922635,5.646821019249782,5.255725184939819e-10,6.201755718228986e-08,1.1610050937878655,defined,3,43,0,exploratory_descriptive_CV_dependence_single_pretrain_conditional
