study,dataset,model,corruption,reference,method,metric,paired_seeds,reference_mean,method_mean,mean_paired_difference,paired_difference_std,ci95_low,ci95_high,method_greater_count,raw_p,family,correction_scope,holm_p_scope,holm_p_family_wide,holm_p_all_378,included_in_replacement_registry,analysis_status
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,gabor,normalised_accuracy_auc,5,56.53872191905975,53.06300027502908,-3.475721644030675,1.4141525153969086,-5.23162391036831,-1.7198193776930397,0,0.005342710828657954,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,0.16028132485973864,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,gabor,mean_accuracy_drop,5,13.291165232658386,19.48199927806854,6.190834045410155,1.6295012118744028,4.167541055596305,8.214127035224006,5,0.0010527957921191236,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,0.04211183168476494,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,gabor,mean_retention,5,0.8066482623486243,0.7257960735198619,-0.08085218882876229,0.023349359113903168,-0.1098442474216268,-0.05186013023589778,0,0.0014987532117059004,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,0.05995012846823602,0.3402169790572394,0.4421321974532406,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,gabor,mean_consistency,5,0.7124450047810872,0.6254166667660077,-0.0870283380150795,0.031391221668822834,-0.1260056878208907,-0.04805098820926831,0,0.003443360677458878,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_consistency,0.12051762371106073,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,gabor,worst_accuracy,5,39.25999999046326,28.828666607538857,-10.431333382924397,2.3675301099797528,-13.371010285149653,-7.49165648069914,0,0.000595358940398797,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=worst_accuracy,0.02321899867555308,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,pca,normalised_accuracy_auc,5,56.53872191905975,57.43911097447078,0.9003890554110214,1.517546981423691,-0.983894397005572,2.784672507827615,3,0.25527949276219486,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,pca,mean_accuracy_drop,5,13.291165232658386,13.394000679254532,0.10283544659614599,1.4723352401061438,-1.7253102143303476,1.9309811075226397,3,0.8834575973712133,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,pca,mean_retention,5,0.8066482623486243,0.8076117913148316,0.0009635289662073276,0.021618397610847266,-0.02587925704603599,0.027806314978450646,3,0.9254083368351154,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,pca,mean_consistency,5,0.7124450047810872,0.731835001707077,0.019389996925989795,0.02235440124900014,-0.008366658306294936,0.04714665215827453,4,0.12444250425078841,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_consistency,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,pca,worst_accuracy,5,39.25999999046326,39.5526663462321,0.29266635576884,2.73041863236072,-3.0975961600582256,3.682928871595905,3,0.8223607123899033,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=worst_accuracy,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
